Epoch,Filename,NodeID,GT_z,Pred_z,AbsError,PercentError
12,tree_0643.skel,184,0.080762,0.001939922571182251,0.07882207742881775,97.59797606401247
12,tree_0643.skel,185,0.165024,-0.009997472167015076,0.17502147216701508,106.05819284892807
12,tree_0643.skel,186,0.13427,-0.02350659668445587,0.15777659668445587,117.50696111153339
12,tree_0643.skel,187,0.1174,-0.007583983242511749,0.12498398324251175,106.45995165460967
12,tree_0643.skel,188,0.162474,-0.007901892066001892,0.1703758920660019,104.863480966802
12,tree_0643.skel,189,0.027363,-0.013494998216629028,0.04085799821662903,149.3184161701167
12,tree_0643.skel,190,-0.079637,-0.015412800014019012,0.06422419998598099,80.64618203345303
12,tree_0643.skel,191,-0.017141,-0.010239258408546448,0.006901741591453552,40.26452127328366
12,tree_0643.skel,192,-0.217728,-0.028228696435689926,0.18949930356431008,87.03488001741167
12,tree_0643.skel,193,0.108089,-0.02456951141357422,0.1326585114135742,122.73081572923627
12,tree_0643.skel,194,-0.028888,-0.021180041134357452,0.007707958865642548,26.682217064672347
12,tree_0643.skel,195,0.070822,-0.031605761498212814,0.10242776149821281,144.62703891193812
12,tree_0643.skel,196,0.011758,-0.0007841624319553375,0.012542162431955337,106.66918210542048
12,tree_0643.skel,197,0.140163,-0.010630954056978226,0.15079395405697824,107.58470784513618
12,tree_0643.skel,198,0.080702,-0.010317225009202957,0.09101922500920295,112.7843486025166
12,tree_0643.skel,199,0.199192,-0.019860219210386276,0.21905221921038628,109.97038998071523
12,tree_0643.skel,200,0.053857,-0.010250438004732132,0.06410743800473213,119.03269399471216
12,tree_0643.skel,201,-0.100432,-0.01625848561525345,0.08417351438474655,83.81144892538886
12,tree_0643.skel,202,-0.091215,-0.020465999841690063,0.07074900015830994,77.56290101223476
12,tree_0643.skel,203,-0.194269,-0.03285664692521095,0.16141235307478904,83.08703554081663
12,tree_0643.skel,204,-0.102153,-0.01808656007051468,0.08406643992948531,82.29463640762906
12,tree_0643.skel,205,0.061416,-0.020252332091331482,0.08166833209133148,132.97566121422997
12,tree_0643.skel,206,-0.099233,-0.024899858981370926,0.07433314101862908,74.90768294683127
12,tree_0643.skel,207,-0.096421,-0.021212629973888397,0.07520837002611161,77.99998965589613
12,tree_0643.skel,208,-0.087145,-0.02552499994635582,0.06162000005364418,70.70973670737757
12,tree_0643.skel,209,-0.145205,-0.029851634055376053,0.11535336594462395,79.44173130720287
12,tree_0643.skel,210,-0.195063,-0.022874832153320312,0.17218816784667967,88.27310553343263
12,tree_0643.skel,211,-0.251631,-0.020490970462560654,0.23114002953743934,91.85673845330636
12,tree_0643.skel,212,-0.224017,-0.02873845398426056,0.19527854601573943,87.17130664893264
12,tree_0643.skel,213,0.022661,-0.008420586585998535,0.031081586585998536,137.15893643704396
12,tree_0643.skel,214,0.059663,-0.013920091092586517,0.07358309109258651,123.33119536829611
12,tree_0643.skel,215,-0.036058,-0.02820620685815811,0.007851793141841888,21.77545382950216
12,tree_0643.skel,216,-0.133688,-0.03211590647697449,0.10157209352302551,75.97697139834952
12,tree_0643.skel,217,0.087575,-0.030660301446914673,0.11823530144691467,135.01033565162965
12,tree_0643.skel,218,0.084543,-0.009495958685874939,0.09403895868587493,111.23210518419613
12,tree_0643.skel,219,0.17344,-0.024850547313690186,0.1982905473136902,114.32803696591915
12,tree_0643.skel,220,0.10453,-0.03281022235751152,0.13734022235751153,131.38833096480582
12,tree_0643.skel,221,-0.090408,-0.007543455809354782,0.08286454419064522,91.65620762614505
12,tree_0643.skel,222,-0.033561,-0.018551107496023178,0.015009892503976822,44.72421114977749
12,tree_0643.skel,223,0.074983,-0.015565779060125351,0.09054877906012535,120.75907747106058
12,tree_0643.skel,224,0.162626,-0.022182293236255646,0.18480829323625564,113.64006569444962
12,tree_0643.skel,225,-0.121342,-0.015445105731487274,0.10589689426851273,87.27142643809458
12,tree_0643.skel,226,-0.10335,-0.02879706770181656,0.07455293229818344,72.13636410080643
12,tree_0643.skel,227,-0.082692,-0.02592466026544571,0.05676733973455429,68.6491313966941
12,tree_0643.skel,228,-0.075209,-0.014462362974882126,0.06074663702511787,80.7704357525268
12,tree_0643.skel,229,-0.187359,-0.002961389720439911,0.1843976102795601,98.4194035405612
12,tree_0643.skel,230,0.023464,-0.010959021747112274,0.03442302174711227,146.7056842273793
12,tree_0643.skel,231,0.087342,-0.019235413521528244,0.10657741352152825,122.023097160047
12,tree_0643.skel,232,-0.040797,-0.01171823963522911,0.02907876036477089,71.27671241701815
12,tree_0643.skel,233,-0.112764,-0.017153121531009674,0.09561087846899033,84.78847723474719
13,tree_0643.skel,1,0.0,-0.023932475596666336,0.023932475596666336,2393247.5596666336
13,tree_0643.skel,2,-0.009968,0.003410864621400833,0.013378864621400833,134.21814427569055
13,tree_0643.skel,3,-0.017563,-0.0002192072570323944,0.017343792742967604,98.75188033347153
13,tree_0643.skel,4,-0.012208,-0.004980128258466721,0.0072278717415332795,59.20602671636041
13,tree_0643.skel,5,-0.028887,-0.007795754820108414,0.021091245179891586,73.01293031429911
13,tree_0643.skel,6,0.021768,-0.0183529295027256,0.0401209295027256,184.3115100272216
13,tree_0643.skel,7,-0.047212,-0.010917183011770248,0.03629481698822975,76.87625389356467
13,tree_0643.skel,8,-0.047403,-0.02832430973649025,0.01907869026350975,40.2478540672737
13,tree_0643.skel,9,0.011948,-0.0025107674300670624,0.014458767430067063,121.01412311740091
13,tree_0643.skel,10,0.025383,-0.005576483905315399,0.0309594839053154,121.96936495022416
13,tree_0643.skel,11,-0.077493,-0.009849216789007187,0.06764378321099282,87.29018519220165
13,tree_0643.skel,12,-0.015969,-0.018643807619810104,0.002674807619810104,16.750000750266793
13,tree_0643.skel,13,-0.051148,-0.03541909158229828,0.01572890841770172,30.751756506025103
13,tree_0643.skel,14,0.053669,-0.012083232402801514,0.06575223240280151,122.51436099573591
13,tree_0643.skel,15,-0.015198,-0.020233459770679474,0.005035459770679474,33.13238433135593
13,tree_0643.skel,16,0.018232,-0.011566799134016037,0.02979879913401604,163.44229450425644
13,tree_0643.skel,17,0.069247,-0.0046857744455337524,0.07393277444553376,106.76675443778612
13,tree_0643.skel,18,-0.094508,-0.0037209056317806244,0.09078709436821937,96.06286702524588
13,tree_0643.skel,19,0.026315,-0.014617536216974258,0.040932536216974263,155.54830407362442
13,tree_0643.skel,20,-0.012229,-0.019449271261692047,0.007220271261692047,59.042205100106685
13,tree_0643.skel,21,-0.064889,-0.03661957010626793,0.028269429893732073,43.56582763447128
13,tree_0643.skel,22,-0.059844,-0.027747448533773422,0.03209655146622658,53.63370006387704
13,tree_0643.skel,23,0.057431,-0.001056075096130371,0.058487075096130374,101.83885897186254
13,tree_0643.skel,24,-0.065238,-0.012889407575130463,0.05234859242486954,80.24248509284395
13,tree_0643.skel,25,-0.002855,0.004552725702524185,0.007407725702524185,259.4649983370993
13,tree_0643.skel,26,0.021207,-0.02035495638847351,0.041561956388473514,195.98225297530774
13,tree_0643.skel,27,0.113205,-0.008821021765470505,0.1220260217654705,107.79207788125127
13,tree_0643.skel,28,0.070934,-0.003094807267189026,0.07402880726718902,104.362939164842
13,tree_0643.skel,29,-0.097415,-0.019096627831459045,0.07831837216854096,80.39662492279521
13,tree_0643.skel,30,-0.109603,-0.017628978937864304,0.0919740210621357,83.91560546895221
13,tree_0643.skel,31,0.042427,-0.02372981607913971,0.0661568160791397,155.93093096174536
13,tree_0643.skel,32,-0.033132,-0.019034747034311295,0.014097252965688707,42.54875336740525
13,tree_0643.skel,33,-0.004131,-0.011998973786830902,0.007867973786830903,190.46172323483182
13,tree_0643.skel,34,-0.088561,-0.014597583562135696,0.0739634164378643,83.5169165184046
13,tree_0643.skel,35,-0.048635,-0.03226590156555176,0.01636909843444824,33.65703389420837
13,tree_0643.skel,36,-0.083486,-0.018197033554315567,0.06528896644568444,78.2034909394203
13,tree_0643.skel,37,0.04432,-0.0182495079934597,0.0625695079934597,141.17668771087477
13,tree_0643.skel,38,0.06211,-0.010505620390176773,0.07261562039017677,116.91453934982574
13,tree_0643.skel,39,-0.096257,-0.023104500025510788,0.07315249997448921,75.99707031643331
13,tree_0643.skel,40,0.020969,-0.006226401776075363,0.027195401776075365,129.6933653301319
13,tree_0643.skel,41,0.035967,-0.007556121796369553,0.04352312179636955,121.00848499004519
13,tree_0643.skel,42,0.029879,-0.011608611792325974,0.041487611792325976,138.85207601434445
13,tree_0643.skel,43,0.123265,-0.01428161934018135,0.13754661934018136,111.58611068850148
13,tree_0643.skel,44,0.069192,-0.006766822189092636,0.07595882218909264,109.77977539179766
13,tree_0643.skel,45,0.07879,0.00558062270283699,0.07320937729716301,92.917092647751
13,tree_0643.skel,46,-0.099063,0.0038337521255016327,0.10289675212550163,103.87001415816361
13,tree_0643.skel,47,-0.114778,-0.029885709285736084,0.08489229071426392,73.9621623606126
13,tree_0643.skel,48,-0.148966,-0.0031330473721027374,0.14583295262789725,97.89680371890046
13,tree_0643.skel,49,0.035701,0.00448283925652504,0.031218160743474957,87.44337901872485
13,tree_0643.skel,50,0.058654,-0.015355002135038376,0.07400900213503837,126.17895136740611
13,tree_0643.skel,51,-0.033028,-0.018537860363721848,0.014490139636278154,43.87228907677774
13,tree_0643.skel,52,-0.033938,-0.0196533165872097,0.014284683412790301,42.09052805937386
13,tree_0643.skel,53,-0.005569,-0.013676252216100693,0.008107252216100692,145.57824054768705
13,tree_0643.skel,54,-0.117085,-0.0007614605128765106,0.11632353948712348,99.3496515242119
13,tree_0643.skel,55,-0.118827,-0.005271930247545242,0.11355506975245476,95.5633566045215
13,tree_0643.skel,56,-0.010056,-0.02319372072815895,0.01313772072815895,130.64559196657666
13,tree_0643.skel,57,-0.108547,-0.012995626777410507,0.0955513732225895,88.02764997889348
13,tree_0643.skel,58,-0.061246,-0.025807704776525497,0.035438295223474504,57.86221993840333
13,tree_0643.skel,59,0.05556,-0.003178376704454422,0.05873837670445442,105.72062041838448
13,tree_0643.skel,60,0.094535,-0.011498332023620605,0.1060333320236206,112.16304228446671
13,tree_0643.skel,61,0.035438,-0.01738544926047325,0.05282344926047325,149.0587766252984
13,tree_0643.skel,62,-0.107121,-0.009806517511606216,0.09731448248839378,90.8453827805881
13,tree_0643.skel,63,-0.12439,-0.017737392336130142,0.10665260766386986,85.74049976997335
13,tree_0643.skel,64,0.050999,-0.01824266090989113,0.06924166090989113,135.77062473752648
13,tree_0643.skel,65,0.028417,-0.006725747138261795,0.03514274713826179,123.66804074413832
13,tree_0643.skel,66,0.073103,0.0013186000287532806,0.07178439997124672,98.19624361687855
13,tree_0643.skel,67,0.032356,-0.012601178139448166,0.04495717813944817,138.94541395552037
13,tree_0643.skel,68,0.119142,-0.009387020021677017,0.12852902002167702,107.87885046555961
13,tree_0643.skel,69,0.155837,-0.03210087865591049,0.1879378786559105,120.59900964206862
13,tree_0643.skel,70,0.070291,-0.0067479610443115234,0.07703896104431153,109.6000356294711
13,tree_0643.skel,71,0.11494,-0.012718725949525833,0.12765872594952582,111.06553501785785
13,tree_0643.skel,72,0.117676,-0.028382275253534317,0.14605827525353432,124.11900069133411
13,tree_0643.skel,73,-0.11216,-0.018898431211709976,0.09326156878829002,83.15047145888911
13,tree_0643.skel,74,-0.126937,-0.026273299008607864,0.10066370099139213,79.30209552092151
13,tree_0643.skel,75,-0.113276,-0.013861041516065598,0.0994149584839344,87.76347901050038
13,tree_0643.skel,76,-0.181675,-0.009066905826330185,0.17260809417366982,95.00927159690096
13,tree_0643.skel,77,-0.18396,-0.020739726722240448,0.16322027327775956,88.72595851150226
13,tree_0643.skel,78,0.049443,-0.018795255571603775,0.06823825557160378,138.01398695791875
13,tree_0643.skel,79,0.087553,-0.034023065119981766,0.12157606511998177,138.85996495834723
13,tree_0643.skel,80,0.032044,-0.010494265705347061,0.042538265705347064,132.7495496983743
13,tree_0643.skel,81,-0.029271,0.0072714947164058685,0.03654249471640587,124.84197573163154
13,tree_0643.skel,82,-0.028725,-0.02367008849978447,0.005054911500215531,17.597603133909594
13,tree_0643.skel,83,-0.034954,-0.008109495043754578,0.02684450495624542,76.79952210403795
13,tree_0643.skel,84,0.025543,-0.011809907853603363,0.03735290785360336,146.23539855773936
13,tree_0643.skel,85,-0.112426,-0.004611115902662277,0.10781488409733772,95.89853245453696
13,tree_0643.skel,86,-0.162775,-0.013972703367471695,0.1488022966325283,91.41594018278502
13,tree_0643.skel,87,-0.164427,-0.0029042772948741913,0.1615227227051258,98.23369805757315
13,tree_0643.skel,88,0.012669,-0.029943402856588364,0.04261240285658836,336.3517472301552
13,tree_0643.skel,89,-0.010597,-0.016564134508371353,0.005967134508371353,56.30965847288244
13,tree_0643.skel,90,-0.139359,-0.029340285807847977,0.11001871419215203,78.94625692789991
13,tree_0643.skel,91,-0.052117,-0.015304915606975555,0.03681208439302444,70.63354451143475
13,tree_0643.skel,92,-0.058213,-0.031241457909345627,0.026971542090654374,46.33250664053455
13,tree_0643.skel,93,0.065669,-0.014210715889930725,0.07987971588993073,121.63991516534549
13,tree_0643.skel,94,0.087217,-0.028448693454265594,0.1156656934542656,132.618289386548
13,tree_0643.skel,95,0.111173,-0.018282581120729446,0.12945558112072944,116.44516305283608
13,tree_0643.skel,96,0.013614,-0.024670597165822983,0.038284597165822984,281.214904993558
13,tree_0643.skel,97,-0.093153,-0.007505133748054504,0.0856478662519455,91.94321841695437
13,tree_0643.skel,98,-0.157432,-0.01920946314930916,0.13822253685069083,87.79824740249177
13,tree_0643.skel,99,-0.152663,-0.020572427660226822,0.13209057233977317,86.52428705041378
13,tree_0643.skel,100,0.066061,-0.027280092239379883,0.09334109223937988,141.29530621604258
13,tree_0643.skel,101,0.087856,-0.021665044128894806,0.10952104412889481,124.6597205983596
13,tree_0643.skel,102,0.014754,-0.006171021610498428,0.020925021610498428,141.82609197843587
13,tree_0643.skel,103,0.100788,-0.02341456711292267,0.12420256711292267,123.23150287030467
13,tree_0643.skel,104,0.015903,3.3289194107055664e-05,0.015869710805892945,99.7906734948937
13,tree_0643.skel,105,0.031669,-0.023284662514925003,0.054953662514925006,173.52509556640564
13,tree_0643.skel,106,0.122898,-0.008496534079313278,0.13139453407931329,106.91348441741385
13,tree_0643.skel,107,0.178575,-0.021782398223876953,0.20035739822387696,112.19789904739015
13,tree_0643.skel,108,0.192601,-0.021671220660209656,0.21427222066020965,111.25187338602068
13,tree_0643.skel,109,0.075991,-0.018448825925588608,0.09443982592558861,124.27764593910938
13,tree_0643.skel,110,0.04941,-0.027711790055036545,0.07712179005503655,156.0853876847532
13,tree_0643.skel,111,0.122315,-0.004049330949783325,0.12636433094978333,103.31057593082069
13,tree_0643.skel,112,0.152931,-0.02018825337290764,0.17311925337290765,113.20089018767132
13,tree_0643.skel,113,-0.09992,0.0022056065499782562,0.10212560654997825,102.2073724479366
13,tree_0643.skel,114,-0.161474,-0.0068549588322639465,0.15461904116773606,95.7547600033046
13,tree_0643.skel,115,-0.106515,-0.02346433326601982,0.08305066673398018,77.97086488661708
13,tree_0643.skel,116,-0.099696,-0.041400425136089325,0.05829557486391068,58.4733337986586
13,tree_0643.skel,117,-0.193072,-0.03935697674751282,0.15371502325248718,79.61538869048188
13,tree_0643.skel,118,-0.199883,-0.014776039868593216,0.1851069601314068,92.60765554419675
13,tree_0643.skel,119,0.059749,-0.021974489092826843,0.08172348909282684,136.7780031344907
13,tree_0643.skel,120,0.049054,0.003158990293741226,0.045895009706258774,93.5601779798972
13,tree_0643.skel,121,0.120767,-0.0002191588282585144,0.12098615882825851,100.18147244550126
13,tree_0643.skel,122,0.007612,-0.006324458867311478,0.013936458867311478,183.08537660682447
13,tree_0643.skel,123,-0.02962,-0.008547250181436539,0.021072749818563462,71.1436523246572
13,tree_0643.skel,124,-0.047266,-0.019838307052850723,0.02742769294714928,58.02837758039453
13,tree_0643.skel,125,-0.02507,-0.015226457267999649,0.00984354273200035,39.26423108097467
13,tree_0643.skel,126,-0.10884,-0.026052184402942657,0.08278781559705735,76.06377765257014
13,tree_0643.skel,127,-0.097928,-0.025773514062166214,0.07215448593783379,73.68115956399987
13,tree_0643.skel,128,-0.18713,-0.010215073823928833,0.17691492617607116,94.54118857268806
13,tree_0643.skel,129,-0.210687,-0.018165569752454758,0.19252143024754526,91.3779351585742
13,tree_0643.skel,130,0.025359,-0.022015977650880814,0.04737497765088081,186.81721539051546
13,tree_0643.skel,131,-0.017456,-0.0194551981985569,0.0019991981985569007,11.452785280458873
13,tree_0643.skel,132,-0.045786,-0.0174332894384861,0.0283527105615139,61.92441043444262
13,tree_0643.skel,133,-0.158806,-0.026872333139181137,0.13193366686081887,83.07851520774963
13,tree_0643.skel,134,-0.167524,-0.004443902522325516,0.1630800974776745,97.34730395505986
13,tree_0643.skel,135,-0.052683,-0.010762397199869156,0.041920602800130845,79.57140405848347
13,tree_0643.skel,136,-0.029099,-0.006467584520578384,0.022631415479421615,77.77385985573943
13,tree_0643.skel,137,0.075257,-0.008918657898902893,0.0841756578989029,111.85093466242728
13,tree_0643.skel,138,0.132346,-0.00830114260315895,0.14064714260315894,106.2723033587407
13,tree_0643.skel,139,0.097875,-0.0019374899566173553,0.09981248995661736,101.97955551123101
13,tree_0643.skel,140,0.115563,-0.03143622353672981,0.1469992235367298,127.20267173466404
13,tree_0643.skel,141,0.133995,-0.037634674459695816,0.17162967445969582,128.08662596342833
13,tree_0643.skel,142,0.018629,-0.01977996900677681,0.03840896900677681,206.17837246645988
13,tree_0643.skel,143,-0.065705,-0.017566274851560593,0.04813872514843941,73.2649344013993
13,tree_0643.skel,144,-0.052567,-0.019972413778305054,0.03259458622169495,62.00579493160148
13,tree_0643.skel,145,-0.184969,-0.03575294837355614,0.14921605162644386,80.67084302042173
13,tree_0643.skel,146,-0.180268,-0.018064633011817932,0.16220336698818208,89.9790129075499
13,tree_0643.skel,147,0.092934,-0.009570173919200897,0.1025041739192009,110.29781771924259
13,tree_0643.skel,148,0.12615,-0.02197696641087532,0.14812696641087533,117.42129719451076
13,tree_0643.skel,149,0.018862,-0.016651783138513565,0.03551378313851357,188.28217123588996
13,tree_0643.skel,150,-0.002623,-0.02435656264424324,0.02173356264424324,828.5765400016485
13,tree_0643.skel,151,0.05813,-0.012870073318481445,0.07100007331848145,122.14015709355144
13,tree_0643.skel,152,0.018107,-0.015650834888219833,0.03375783488821983,186.4352730337429
13,tree_0643.skel,153,0.116023,-0.027033910155296326,0.1430569101552963,123.30047503968721
13,tree_0643.skel,154,0.091809,-0.01772049441933632,0.10952949441933632,119.30147852534753
13,tree_0643.skel,155,0.190313,-0.029351267963647842,0.21966426796364785,115.42262901832656
13,tree_0643.skel,156,0.217574,-0.01804540678858757,0.23561940678858756,108.29391691497494
13,tree_0643.skel,157,0.067953,-0.026872795075178146,0.09482579507517815,139.5461496551707
13,tree_0643.skel,158,0.016337,-0.021994609385728836,0.03833160938572884,234.63065058290286
13,tree_0643.skel,159,0.13406,-0.036127038300037384,0.1701870383000374,126.94840989112141
13,tree_0643.skel,160,-0.084214,0.0013589076697826385,0.08557290766978264,101.6136362953697
13,tree_0643.skel,161,-0.0736,-0.01605236530303955,0.05754763469696045,78.18972105565278
13,tree_0643.skel,162,-0.183515,-0.014204785227775574,0.16931021477222444,92.25960535772248
13,tree_0643.skel,163,-0.106123,-0.026081983000040054,0.08004101699995994,75.4228744004221
13,tree_0643.skel,164,-0.083943,-0.030913401395082474,0.05302959860491753,63.173342154697266
13,tree_0643.skel,165,-0.193794,-0.034871622920036316,0.15892237707996368,82.0058294271049
13,tree_0643.skel,166,0.064557,-0.009736243635416031,0.07429324363541603,115.08162342645419
13,tree_0643.skel,167,0.029187,-0.014907550066709518,0.04409455006670952,151.07599296505128
13,tree_0643.skel,168,0.132512,-0.01650179550051689,0.14901379550051688,112.45305745933717
13,tree_0643.skel,169,-0.034583,-0.008259274065494537,0.026323725934505465,76.11753154586202
13,tree_0643.skel,170,-0.105643,-0.022817324846982956,0.08282567515301704,78.40147965602742
13,tree_0643.skel,171,-0.095623,-0.041770435869693756,0.053852564130306244,56.3175848177805
13,tree_0643.skel,172,-0.123096,-0.00893254205584526,0.11416345794415474,92.74343434730189
13,tree_0643.skel,173,-0.1918,-0.014933012425899506,0.1768669875741005,92.21427923571454
13,tree_0643.skel,174,-0.218887,-0.015628263354301453,0.20325873664569855,92.86012264122517
13,tree_0643.skel,175,-0.224538,-0.01627480983734131,0.20826319016265868,92.75186835308887
13,tree_0643.skel,176,0.017748,-0.024241216480731964,0.041989216480731964,236.58562362368696
13,tree_0643.skel,177,0.040063,-0.009613178670406342,0.04967617867040634,123.99515430798078
13,tree_0643.skel,178,-0.033258,-0.020302657037973404,0.012955342962026599,38.9540650731451
13,tree_0643.skel,179,-0.032524,-0.024964522570371628,0.0075594774296283695,23.242766663474264
13,tree_0643.skel,180,-0.141639,-0.01590484008193016,0.12573415991806983,88.77086107503571
13,tree_0643.skel,181,-0.192912,-0.03721538186073303,0.15569661813926697,80.70862265658278
13,tree_0643.skel,182,-0.058093,-0.013404592871665955,0.044688407128334044,76.92563153621614
13,tree_0643.skel,183,0.083158,-0.01176060363650322,0.09491860363650322,114.14248014202269
13,tree_0643.skel,184,0.080762,-0.00223541259765625,0.08299741259765625,102.76790148542167
13,tree_0643.skel,185,0.165024,-0.01939231902360916,0.18441631902360917,111.75121135326327
13,tree_0643.skel,186,0.13427,-0.02539246529340744,0.15966246529340744,118.91149571267405
13,tree_0643.skel,187,0.1174,-0.02939043566584587,0.14679043566584588,125.03444264552459
13,tree_0643.skel,188,0.162474,-0.012192957103252411,0.17466695710325242,107.50455894681758
13,tree_0643.skel,189,0.027363,-0.029901977628469467,0.057264977628469466,209.27887157281538
13,tree_0643.skel,190,-0.079637,-0.01051674410700798,0.06912025589299202,86.79414831421578
13,tree_0643.skel,191,-0.017141,-0.030926432460546494,0.013785432460546494,80.42373525784082
13,tree_0643.skel,192,-0.217728,-0.017689790576696396,0.2000382094233036,91.87527990120866
13,tree_0643.skel,193,0.108089,-0.023634497076272964,0.13172349707627296,121.86577457120794
13,tree_0643.skel,194,-0.028888,-0.01481640711426735,0.014071592885732651,48.710858784729474
13,tree_0643.skel,195,0.070822,-0.01561662182211876,0.08643862182211876,122.050523597355
13,tree_0643.skel,196,0.011758,-0.02028137817978859,0.03203937817978859,272.4900338474961
13,tree_0643.skel,197,0.140163,-0.041194986552000046,0.18135798655200006,129.3907711393164
13,tree_0643.skel,198,0.080702,-0.00301317498087883,0.08371517498087883,103.73370546068105
13,tree_0643.skel,199,0.199192,-0.025999393314123154,0.22519139331412316,113.05242846807259
13,tree_0643.skel,200,0.053857,-0.02431352809071541,0.07817052809071541,145.14460161300372
13,tree_0643.skel,201,-0.100432,-0.018171250820159912,0.08226074917984008,81.90691132292504
13,tree_0643.skel,202,-0.091215,-0.02178727462887764,0.06942772537112236,76.11437304294509
13,tree_0643.skel,203,-0.194269,0.006911803036928177,0.20118080303692817,103.55785176066597
13,tree_0643.skel,204,-0.102153,-6.54272735118866e-05,0.10208757272648811,99.93595168667402
13,tree_0643.skel,205,0.061416,-0.011601768434047699,0.0730177684340477,118.89046573213446
13,tree_0643.skel,206,-0.099233,-0.019548486918210983,0.07968451308178902,80.30041728234461
13,tree_0643.skel,207,-0.096421,-0.020873215049505234,0.07554778495049477,78.3520031429821
13,tree_0643.skel,208,-0.087145,-0.020130936056375504,0.0670140639436245,76.89949388217855
13,tree_0643.skel,209,-0.145205,-0.0061928629875183105,0.1390121370124817,95.73508970936379
13,tree_0643.skel,210,-0.195063,-0.00671444833278656,0.18834855166721343,96.55780525635997
13,tree_0643.skel,211,-0.251631,-0.01209525391459465,0.23953574608540534,95.19325762143987
13,tree_0643.skel,212,-0.224017,-0.009670894593000412,0.21434610540699958,95.68296397460888
13,tree_0643.skel,213,0.022661,-0.01840413734316826,0.04106513734316826,181.21502732963356
13,tree_0643.skel,214,0.059663,-0.022520065307617188,0.08218306530761718,137.74544576641668
13,tree_0643.skel,215,-0.036058,-0.025127675384283066,0.010930324615716934,30.313174928495574
13,tree_0643.skel,216,-0.133688,-0.01799210160970688,0.11569589839029312,86.54172281004512
13,tree_0643.skel,217,0.087575,-0.016673356294631958,0.10424835629463196,119.03894524080154
13,tree_0643.skel,218,0.084543,-0.021601304411888123,0.10614430441188812,125.55067174324085
13,tree_0643.skel,219,0.17344,-0.008644822984933853,0.18208482298493386,104.98433059555687
13,tree_0643.skel,220,0.10453,-0.010404087603092194,0.11493408760309219,109.95320731186473
13,tree_0643.skel,221,-0.090408,-0.03267502784729004,0.05773297215270996,63.858256075468944
13,tree_0643.skel,222,-0.033561,-0.01400279626250267,0.01955820373749733,58.27658215636402
13,tree_0643.skel,223,0.074983,-0.010735083371400833,0.08571808337140083,114.31668961151304
13,tree_0643.skel,224,0.162626,-0.021283995360136032,0.18390999536013602,113.08769530095806
13,tree_0643.skel,225,-0.121342,-0.018057651817798615,0.10328434818220139,85.11838290303554
13,tree_0643.skel,226,-0.10335,-0.009738568216562271,0.09361143178343773,90.57709896800942
13,tree_0643.skel,227,-0.082692,-0.015897568315267563,0.06679443168473244,80.77496213023319
13,tree_0643.skel,228,-0.075209,-0.007545638829469681,0.06766336117053032,89.9671065571013
13,tree_0643.skel,229,-0.187359,-0.012072600424289703,0.1752863995757103,93.55643421223976
13,tree_0643.skel,230,0.023464,-0.02189929038286209,0.04536329038286209,193.33144554578118
13,tree_0643.skel,231,0.087342,-0.006587430834770203,0.0939294308347702,107.54211128067848
13,tree_0643.skel,232,-0.040797,-0.0014162920415401459,0.039380707958459854,96.52844071490514
13,tree_0643.skel,233,-0.112764,-0.00248698890209198,0.11027701109790802,97.79451872752654
14,tree_0643.skel,1,0.0,-0.01733088120818138,0.01733088120818138,1733088.1208181381
14,tree_0643.skel,2,-0.009968,-0.005798075348138809,0.00416992465186119,41.83311247854324
14,tree_0643.skel,3,-0.017563,-0.011576350778341293,0.005986649221658705,34.08671196070549
14,tree_0643.skel,4,-0.012208,-0.007718328386545181,0.004489671613454819,36.77647127666136
14,tree_0643.skel,5,-0.028887,-0.006628271192312241,0.02225872880768776,77.05448405056863
14,tree_0643.skel,6,0.021768,-0.016921773552894592,0.03868977355289459,177.73692370863006
14,tree_0643.skel,7,-0.047212,-0.01239500567317009,0.03481699432682991,73.74606948832904
14,tree_0643.skel,8,-0.047403,0.005702715367078781,0.05310571536707878,112.03028366786656
14,tree_0643.skel,9,0.011948,-0.01268211379647255,0.02463011379647255,206.14424001065075
14,tree_0643.skel,10,0.025383,-0.0033704526722431183,0.028753452672243118,113.27838581823708
14,tree_0643.skel,11,-0.077493,0.0001534000039100647,0.07764640000391007,100.19795336857531
14,tree_0643.skel,12,-0.015969,-0.025473855435848236,0.009504855435848236,59.520667767851684
14,tree_0643.skel,13,-0.051148,-0.0020835287868976593,0.04906447121310234,95.92647065985443
14,tree_0643.skel,14,0.053669,-0.01917753741145134,0.07284653741145133,135.7329881522878
14,tree_0643.skel,15,-0.015198,-0.01748228445649147,0.0022842844564914706,15.030164867031653
14,tree_0643.skel,16,0.018232,-0.029539670795202255,0.04777167079520225,262.0210113821975
14,tree_0643.skel,17,0.069247,-0.02604484185576439,0.09529184185576439,137.6115093155868
14,tree_0643.skel,18,-0.094508,-0.004681568592786789,0.0898264314072132,95.04637851527194
14,tree_0643.skel,19,0.026315,-0.020980674773454666,0.04729567477345467,179.728956007808
14,tree_0643.skel,20,-0.012229,-0.02669457346200943,0.01446557346200943,118.28909528178453
14,tree_0643.skel,21,-0.064889,-0.011569168418645859,0.05331983158135414,82.17083262394881
14,tree_0643.skel,22,-0.059844,-0.005953129380941391,0.05389087061905861,90.05225355768098
14,tree_0643.skel,23,0.057431,-0.019081979990005493,0.0765129799900055,133.22592326444865
